2026-03-28 09:38:09,575 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 09:38:09,575'
2026-03-28 16:36:29,267 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,267'
2026-03-28 16:36:29,300 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,300'
2026-03-28 16:36:29,300 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,300'
2026-03-28 16:36:29,320 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,320'
2026-03-28 16:36:29,320 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,320'
2026-03-28 16:36:29,361 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,361'
2026-03-28 16:36:29,361 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,361'
2026-03-28 16:36:29,391 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,391'
2026-03-28 16:36:29,391 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,391'
2026-03-28 16:36:29,422 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,422'
2026-03-28 16:36:29,422 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,422'
2026-03-28 16:36:29,440 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,440'
2026-03-28 16:36:29,442 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,442'
2026-03-28 16:36:29,463 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,463'
2026-03-28 16:36:29,463 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,463'
2026-03-28 16:36:29,493 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,493'
2026-03-28 16:36:29,493 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,493'
2026-03-28 16:36:29,513 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,513'
2026-03-28 16:36:29,513 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,513'
2026-03-28 16:36:29,544 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,544'
2026-03-28 16:36:29,544 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,544'
2026-03-28 16:36:29,572 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,572'
2026-03-28 16:36:29,574 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,574'
2026-03-28 16:36:29,594 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,594'
2026-03-28 16:36:29,602 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,602'
2026-03-28 16:36:29,615 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,615'
2026-03-28 16:36:29,615 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,615'
2026-03-28 16:36:29,635 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,635'
2026-03-28 16:36:29,635 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,635'
2026-03-28 16:36:29,655 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,655'
2026-03-28 16:36:29,655 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,655'
2026-03-28 16:36:29,674 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,674'
2026-03-28 16:36:29,676 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,676'
2026-03-28 16:36:29,686 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,686'
2026-03-28 16:36:29,694 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,694'
2026-03-28 16:36:29,717 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,717'
2026-03-28 16:36:29,717 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,717'
2026-03-28 16:36:29,735 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,735'
2026-03-28 16:36:29,737 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,737'
2026-03-28 16:36:29,747 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,747'
2026-03-28 16:36:29,747 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,747'
2026-03-28 16:36:29,767 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,767'
2026-03-28 16:36:29,767 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,767'
2026-03-28 16:36:29,788 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,788'
2026-03-28 16:36:29,788 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,788'
2026-03-28 16:36:29,808 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,808'
2026-03-28 16:36:29,808 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,808'
2026-03-28 16:36:29,818 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,818'
2026-03-28 16:36:29,818 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,818'
2026-03-28 16:36:29,839 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,839'
2026-03-28 16:36:29,839 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,839'
2026-03-28 16:36:29,859 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,859'
2026-03-28 16:36:29,859 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,859'
2026-03-28 16:36:29,879 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,879'
2026-03-28 16:36:29,879 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,879'
2026-03-28 16:36:29,900 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,900'
2026-03-28 16:36:29,900 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,900'
2026-03-28 16:36:29,920 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,920'
2026-03-28 16:36:29,920 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,920'
2026-03-28 16:36:29,940 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,940'
2026-03-28 16:36:29,940 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,940'
2026-03-28 16:36:29,971 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,971'
2026-03-28 16:36:29,971 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,971'
2026-03-28 16:36:29,991 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,991'
2026-03-28 16:36:29,991 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:29,991'
2026-03-28 16:36:30,011 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,011'
2026-03-28 16:36:30,011 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,011'
2026-03-28 16:36:30,052 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,052'
2026-03-28 16:36:30,052 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,052'
2026-03-28 16:36:30,072 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,072'
2026-03-28 16:36:30,072 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,072'
2026-03-28 16:36:30,103 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,103'
2026-03-28 16:36:30,103 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,103'
2026-03-28 16:36:30,134 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,134'
2026-03-28 16:36:30,134 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,134'
2026-03-28 16:36:30,154 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,154'
2026-03-28 16:36:30,164 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,164'
2026-03-28 16:36:30,182 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,182'
2026-03-28 16:36:30,182 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,182'
2026-03-28 16:36:30,198 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,198'
2026-03-28 16:36:30,198 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,198'
2026-03-28 16:36:30,214 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,214'
2026-03-28 16:36:30,214 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,214'
2026-03-28 16:36:30,229 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,229'
2026-03-28 16:36:30,229 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,229'
2026-03-28 16:36:30,245 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,245'
2026-03-28 16:36:30,245 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,245'
2026-03-28 16:36:30,261 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,261'
2026-03-28 16:36:30,261 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,261'
2026-03-28 16:36:30,283 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,283'
2026-03-28 16:36:30,283 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,283'
2026-03-28 16:36:30,314 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,314'
2026-03-28 16:36:30,314 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,314'
2026-03-28 16:36:30,330 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,330'
2026-03-28 16:36:30,330 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,330'
2026-03-28 16:36:30,345 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,345'
2026-03-28 16:36:30,345 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,345'
2026-03-28 16:36:30,361 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,361'
2026-03-28 16:36:30,361 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,361'
2026-03-28 16:36:30,383 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,383'
2026-03-28 16:36:30,383 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,383'
2026-03-28 16:36:30,399 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,399'
2026-03-28 16:36:30,399 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,399'
2026-03-28 16:36:30,414 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,414'
2026-03-28 16:36:30,414 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,414'
2026-03-28 16:36:30,445 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,445'
2026-03-28 16:36:30,445 - DEBUG - Error validating JSON data: 400 Bad Request: Failed to decode JSON object: Expecting value: line 1 column 1 (char 0)| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,445'
2026-03-28 16:36:30,461 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 16:36:30,461'
